X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-96.6652799996722,34.8611100003263,1210,October 1992,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3731: Child watches fawn being chased near Canadian River</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",2002-02-06 12:00:00,1,RelativeToGround, , ,A
-98.3405600002438,35.1027799996973,1211,June 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3964: Wooded, rural, lake house scene of late night encounter</b><br></br><a href=""http://www.bfro.net/gdb/classify",2002-04-29 12:00:00,1,RelativeToGround, , ,A
-97.4569400001809,35.6438899996238,1212,January 1982,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4081: Early morning sighting of young sasquatch in snow</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",1982-01-15 12:00:00,1,RelativeToGround, , ,A
-97.0333300003792,35.9738900002234,1213,November 1996-1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4134: Man has close moonlit encounter</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Cla",1997-11-15 12:00:00,1,RelativeToGround, , ,A
-94.5594399998561,34.5958300003543,1214,October 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4532: Small sasquatch seen in tree by hunter, near Big Cedar</b><br></br><a href=""http://www.bfro.net/gdb/classify.",2002-06-27 12:00:00,1,RelativeToGround, , ,A
-95.8041699998456,36.9152799996723,1215,December 2002,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5620: Black bigfoot observed from highway by route driver and son</b><br></br><a href=""http://www.bfro.net/gdb/clas",2003-10-20 12:00:00,1,RelativeToGround, , ,A
-96.9680000003997,35.8697199996783,1216,August 2002,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5681: Rural commuter sees large animal shift from quadrupedal to bipedal movement</b><br></br><a href=""http://www.b",2003-01-31 12:00:00,1,RelativeToGround, , ,A
-95.9700000001998,35.270560000044,1217,1976-1980,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5817: Woman recalls childhood encounters.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification""",2003-02-11 12:00:00,1,RelativeToGround, , ,A
-98.1302799996222,35.3338900004232,1218,June 2003,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6513: Daylight road crossing sighting by motorist in Cogar</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",2003-06-13 12:00:00,1,RelativeToGround, , ,A
-95.6227799995972,34.1130600000191,1219,1995,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6541: Young hunters have night time encounter north of Red River</b><br></br><a href=""http://www.bfro.net/gdb/class",2004-12-21 12:00:00,1,RelativeToGround, , ,A
-96.6022200000529,35.2680799998921,1220,November 1974,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6644: Deer hunters have daylight sighting near Seminole. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",1974-11-04 12:00:00,1,RelativeToGround, , ,A
-95.7455600003937,36.1888899999736,1221,November 2002,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7062: Woman has sighting through dental office window. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",2003-10-09 12:00:00,1,RelativeToGround, , ,A
-97.3352799997721,35.2763899999986,1222,January 2003,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7473: Family finds tracks and has close visual encounter.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",2003-11-29 12:00:00,1,RelativeToGround, , ,A
-97.2155500002323,35.4201400001609,1223,July 1999,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8381: Young man has midnight close encounter.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificat",2004-03-26 12:00:00,1,RelativeToGround, , ,A
-94.732499999975,34.6889999999501,1224,April 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8543: Turkey hunter has close encounter with bigfoot in Kiamichi Mountains</b><br></br><a href=""http://www.bfro.net",2004-04-30 12:00:00,1,RelativeToGround, , ,A
-95.6066700004201,35.7575000002249,1225,April 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8591: Oil well owner and rig hand have road crossing encounter. </b><br></br><a href=""http://www.bfro.net/gdb/class",2004-05-03 12:00:00,1,RelativeToGround, , ,A
-95.2616699996707,34.9233299998796,1226,1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8678: Mother and sons have encounter with unidentified ""prowler.""</b><br></br><a href=""http://www.bfro.net/gdb/clas",2004-05-14 12:00:00,1,RelativeToGround, , ,A
-97.5625000000749,35.2419400004307,1227,September 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9376: While walking dog, man has early evening encounter not far from Canadian River</b><br></br><a href=""http://ww",2004-09-24 12:00:00,1,RelativeToGround, , ,A
-99.1702000003297,35.301100000065,1228,September 1973,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9765: Motorist and children have daylight sighting near Burns Flat.</b><br></br><a href=""http://www.bfro.net/gdb/cl",1973-09-28 12:00:00,1,RelativeToGround, , ,A
-97.0736099999015,33.8244400002059,1229,August 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10074: Hog hunter has dusk encounter in Love Valley Wildlife Management Area</b><br></br><a href=""http://www.bfro.n",2004-12-22 12:00:00,1,RelativeToGround, , ,A
-98.6283300004291,34.6294399998562,1230,January 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10234: Large white creature seen in tree</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">",2005-01-10 12:00:00,1,RelativeToGround, , ,A
-95.6541700001454,34.8141700003453,1231,July 1972,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10595: Family has early morning encounter at small bridge</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",2005-02-10 12:00:00,1,RelativeToGround, , ,A
-97.0038899998236,35.6858300001545,1232,July 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12204: Motorist has midnight road cross encounter. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",2005-07-07 12:00:00,1,RelativeToGround, , ,A
-95.9702300000145,35.3689500002424,1233,August 1986,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12712: Woman remembers large bipedal creature running thru pasture at night, south of Henryetta</b><br></br><a href",1986-08-25 12:00:00,1,RelativeToGround, , ,A
-96.2099999999,34.2500000000001,1234,October 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13348: Night time sighting truck driver near Clear Boggy Creek</b><br></br><a href=""http://www.bfro.net/gdb/classif",2004-10-12 12:00:00,1,RelativeToGround, , ,A
-94.6802800002218,34.3677800004467,1235,November 1996,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25703: Experienced hunter decribes a brief standoff at approx. 80 yards, in daylight, near Smithville</b><br></br><",2009-03-25 12:00:00,1,RelativeToGround, , ,A
-95.9472699997107,35.293300000095,1236,June 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26226: Daylight roadside sighting near Eufala</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificat",2009-06-19 12:00:00,1,RelativeToGround, , ,A
-96.121639999986,36.6211599998342,1237,August 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26543: Nightime roadside sighting south of Woolaroc </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#clas",2009-08-07 12:00:00,1,RelativeToGround, , ,A
-96.3670700000804,36.0350100003113,1238,September 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26554: Man has nighttime sighting of two bipedal creatures behind his home near Mannford</b><br></br><a href=""http:",2009-09-08 12:00:00,1,RelativeToGround, , ,A
-96.6385700000055,34.211740000101,1239,October 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26767: Camper sees large bipedal creature leave her camp heading to the river.</b><br></br><a href=""http://www.bfro",2009-10-04 12:00:00,1,RelativeToGround, , ,A
-98.6149700003652,34.7613400003408,1240,September 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27206: Young man sees two white hairy creatures while hiking in the Wichita Mountains</b><br></br><a href=""http://w",2010-01-25 12:00:00,1,RelativeToGround, , ,A
-94.7822700000604,36.4167999997202,1241,September 1979,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27477: Man remembers seeing a large white hairy man at a cemetery outside the city of Jay</b><br></br><a href=""http",1979-09-06 12:00:00,1,RelativeToGround, , ,A
-95.7967700003352,36.132220000053,1242,August 1966,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 34555: Woman recalls her nighttime face to face encounter at her window outside Tulsa</b><br></br><a href=""http://w",1966-08-15 12:00:00,1,RelativeToGround, , ,A
-94.3804499996677,34.40820000013,1243,March 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 34657: Daylight sighting along a highway near Big Cedar</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",2012-03-18 12:00:00,1,RelativeToGround, , ,A
-94.6687500000124,35.0270999999651,1244,May 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35459: Early morning sighting on US 59 near Poteau</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",2012-05-15 12:00:00,1,RelativeToGround, , ,A
-98.9941400003607,34.3863800002369,1245,March 1987,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36011: Man recalls night time sighting at an airport outside Frederick</b><br></br><a href=""http://www.bfro.net/gdb",1987-03-19 12:00:00,1,RelativeToGround, , ,A
-121.912299999745,45.6512499997877,1246,July 1995,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 109: Union Pacific Railway Conductor Observes Great Ape on Railroad Trackbed</b><br></br><a href=""http://www.bfro.n",1995-07-10 12:00:00,1,RelativeToGround, , ,A
-123.347100000065,45.6360599998691,1247,1984/85?,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 191: Daytime sighting by motorists along Hwy 6 near Glenwood</b><br></br><a href=""http://www.bfro.net/gdb/classify.",1984-07-31 12:00:00,1,RelativeToGround, , ,A
-122.888899999635,45.6389300000195,1248,1994,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 531: Woman witnesses large, hairy man-like creature outside home</b><br></br><a href=""http://www.bfro.net/gdb/class",1994-10-15 12:00:00,1,RelativeToGround, , ,A
-123.702700000405,45.0621500000225,1249,September 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 548: Motorist observes bipedal creature crossing highway</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2000-10-30 12:00:00,1,RelativeToGround, , ,A
-123.36040000006,44.5550500000575,1250,October 1980,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 553: Morning sighting by brothers near Yoncalla</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",1980-10-04 12:00:00,1,RelativeToGround, , ,A
-122.38760000004,45.4236999995554,1251,June 1971,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 604: Nightime sighting by motorists near Boring</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",1971-06-25 12:00:00,1,RelativeToGround, , ,A
-121.95239999996,44.2779499999926,1252,July 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 673: Hiker encounters large animal at close range in Mount Washington Wilderness</b><br></br><a href=""http://www.bf",2000-07-15 12:00:00,1,RelativeToGround, , ,A
